produk,user,review,klasifikasi
scarlett serum,deachie06,acne serum scarlett whitening kaya tea tree leaf water salicylic acid jeju centella asiatica liquorice extract vitamin c atas jerawat cepat penyembuhannyaserum klaim aman kulit minyak hingga sensitif sekalipunscarlett acne serum tidak sembuh jerawat radang jerawat batu kulit merah iritasi lenyap regenerasi jaga kulit sensitif timbul iritasikandungan liquorice extract vitamin cnya fungsi antioksidan antipollution buat kulit cerah fresh alami,negative
scarlett serum,benetasari,udah habis more than botol serum cepat sembuh jerawat jerawat tetep muncul tidak pakai jerawat merahmerah ken henti pakai bingung pakai product huhu jerawat tipe pustule mata hampir wajah dahi pipi dagu,negative
scarlett serum,hanitadania,pudarin bekas jerawat wajah rada tekstur enak cepat resap pakai bulan ngebantu banget kenyalin cerahin pori wajah isi rada pakai benar habis,negative
scarlett serum,puputandreani,hampir ok sajatdk sebab adang kulit yang timbul jerawat komedo merah kulit sensitif efek melembabkanya banget tidak wow ekspektasikujerawat tempat bandel itu jerawatkuits ok serum lokal harga murmer,negative
scarlett serum,Niaangelina08,benar nampol jerawat aktif maaf banget suka aroma tekstur memang agak cair kulit cocok tidak bikin adang kulit yang timbul jerawat komedo merah mungkin gantung muka,negative
scarlett serum,bucasanara,scarlett did a great job at developing body care products they should do more development in skincare product tho i tried this serum because it was pretty affordable and back then i kinda have a breakouts so im hoping it do something to help my skin unfortunately this serum only did brightening part without helping me recovering from my breakouts,negative
scarlett serum,nikennabilaaa,racun skincare tiktok bagus bangett soso habis tidak pengaruh apaa gabikin acneku baik bruntus fokus hilang jerawat tidak pengaruh tidak comment syukur tidak bikin iritasi,negative
scarlett serum,acilamaharani,bilang bagus cocok but minggu pakai pas jerawat tidak mempan sedih bngt pakai paket acne series tidak bau tekstur tidak bikin lengket kulit hmmmm sedih,negative
scarlett serum,pitalokapratiwi,tidak ngefek apa pakai produk tementemen cocok tidak bantu ilangin jerawat tekstur agak kental tidak suka bau banget kering pakai kipas,negative
scarlett serum,Rifkarizki12,nyobain serum iklan sliweran manamana tapi pakai nimbulin jerawat jerawat kecil muka akuu tipe muka tidak sensitif gituu kayak tidak cocok serum kasih saudara dehh sayang banget pakai hikss,negative
scarlett serum,agnesleoniangela,gacocok serum parah gacocok serum scarlett tekstur cair kesan lembab muka pakai timbul jerawat kasih teman sayang suka banget body care scarlett,negative
scarlett serum,sakiraaldama,burukbikin gatelini serum jelek banget serum anti acne serum panen acne memang benar endors artis jamin produk bagus nama doang harga mahal hasil kaya serum gocengan,negative
scarlett serum,xxphew,cocok kulit nimbulin jerawat kecilkecil kadang nanah jerawat merah tidak bau suka oiya tidak melembabkan oil sumpah kayak tarik kelembaban kulit,negative
scarlett serum,vitakusuma31,cocok produk kulit cepat pematang jerawat buat muka adang kulit yang timbul jerawat komedo merah henti agak keras zat kimia kulit,negative
scarlett serum,omnivorous_gurl,too bad it doesnt work well on my skin beli pas lewat adang kulit yang timbul jerawat komedo merah parah alamin sooo im shocked teman literally panic buying and just buying all viral products pakai jerawat merah merah tumbuh huhu menang banget another tesimoni spupu pakai pas adang kulit yang timbul jerawat komedo merah parah sembuh pakai skincare cocokcocokan is real,negative
scarlett serum,deaxdea,it just doesnt work on meeeh adang kulit yang timbul jerawat komedo merah mbuh berapa kali nama acne prone yekan b muka tibatiba rewel trus lihat teman pakai cocok banget progressnya kulit butuh plus harga murah tarik ikut coba tidak cocok pemirsaaa disabarsabarin kirakira minggu jerawat menjadijadi cystic acnenya,negative
scarlett serum,Firdawatiella,coba bau turut rada tidak cocok buat gatau pakai bulan pakai serum muka bruntusan jerawat radang muka type muka sensitif mesti hatihati dalam guna produk tidak cocok produk scarlett pakai tidak cocok,negative
scarlett serum,chelseacld,penasaran sm scarlett org bagus banget ken coba jerawat dahi ps coba besokny kulit iritasi pipi kaya merah gradakan pipi mulus mungkin tidak cocok kulit org beda,negative
scarlett serum,leonieputri,tekstur cair cepat banget resap ingredientsnya janji sayang kulit tidak ada uang efek rutin pakenya bruntusannya sayang banget tidak cocok kulit,negative
scarlett serum,viaacellyn11,produk so so tidak sehype review tekstur cair kental aroma tidak sengat ubah wajah tidak binggung review tidak timbul iritasi,negative
scarlett serum,yunitaindraw98,tidak suka bau lebih baik beli pakai nyengat banget bau trus tidak pengaruh alhasil exp buang huhu jerawat nongol pakai,negative
scarlett serum,ciitrasarii,nyoba awal muncul kulit awat jerawat pas coba tidak cocok timbul jerawat malah gatau kombinasi dg skincare tidak cocok pokok hasil coba stop kasih temenku cocok,negative
scarlett serum,HabsariHaruna,bilang bagus cocok but minggu pakai pas jerawat tidak mempan sedih bngt pakai paket acne series tidak bau tekstur tidak bikin lengket kulit hmmmm sedih,negative
scarlett serum,vadindaf,pakai botol isi ml cepat banget abis awal pakai beuh cocok puol jerawat batu tu cepat kalem kempes kayak tidak efek kulit memang jerawat habis pikir kulit aneh sharing teman rasa repurchase nope produk bagus,negative
skintific eyecream,Nadyaazm,to be honest produk gabikin cerah mata panda kurang garis halus dia ngelembab in nilai plus alat pijetnya serius enak bgtt dehh alat pijetnya geter manjain mata tekstur kaya cream terang cepat nyerep repurchase tidak,negative
skintific eyecream,Salsabilevy,aplikatornya bagus getar halus area mata rileks sayang produk tidak efek wow tidak hasil bikin lembab sebentar dark circle tidak efek kakak perempuan bagus maaf tidak ngefek,negative
skintific eyecream,rizkayrp,kasih bintang massagernya manja mata sisa nope efek dapat lembab cerah pudar garis halus tidak efek sama sekali kecewa harga lumayan tidak repurchase,negative
skintific eyecream,rizkikiutami,tidak ada uang efek tidak pudar mata panda tidak melembabkan benerbener b tidak efek negatif aplikatornya geter gabisa muter harga lumayan tidak efek apaapa tidak worth it beli huhu,negative
skintific eyecream,Colette,tidak ubah pakai tidak pakai pakai ibu tidak ubah sensasi getar tidak lihat sisi positif trus alat getar patah tutup retak sisa produk buka tutup aplikasi manual,negative
skintific eyecream,finally_dude,benar benar tidak ngefek bingung baguss efek gada sama sekali cmn enak pas oles geter alat lebih nyaa tidak efek apa mata panda cmn individu nama skincare cocok cocok,negative
skintific eyecream,ayycosmedict,roller ballnya enak sensasi getar lumayan bikin mood pas lelah sayang basah ngefek samar lingkar hitam bawah mata moga skintific baik kualitas produk,negative
skintific eyecream,rifdahnanda,pas pakai sensasi dingin unik alat massage geteeer nyamannn tekstur creamy gituu ubah jujur tidak ngefek apaapa harganyaa priceyyy akuu,negative
skintific eyecream,Stavol,tidak pekat mirip lotion which i dont like tipe eye cream tidak hasil lebih cm massagernya getar lumayan relaxing umur yaaa krim mata tidak cocok mas kyknha,negative
skintific eyecream,naura21,beli produk unik sensasi getar ujung aplikatornya kadang tidak fungsi tekstur eye creamnya oke wangi oke lumayan nyerapnya gada ngerasa efek so gabakal repurchase,negative
skintific eyecream,delbychen,beli mama concern kantong mata fungsi getar roll o giur pas coba bikin area mata perih mungkin kulit undereye sensitif banget pakai produk perih repurchase kayak tidak,negative
skintific eyecream,rahayu_nilasari,beli giur iklan medsos efek alat getar ko kayak tarik pas coba bikin kulit mata iritasi gatel trus kering iritasi ah sedih skincare kan cocokcocokan untung tidak milia,negative
skintific eyecream,ekasl1,pakai eye cream efek melembabkan bagi mata efek cerah mata pandanya aplikatornya lumayan oke pijat area mata harga lumayan pricey recommended repurchase tidak,negative
skintific eyecream,syarahnf,hasil tidak ubah signifikan alat getar cuman minggu kayak mati,negative
skintific eyecream,alcfem,tidak ubah signifikan buat bikin lembab tekstur creamy gel warna putih mudah diratain tidak perih kena mata ofc wajib eye products tidak wangi aplikatornya unik geter muter tapiiii gatau punya die tidak geter gatau caprod,negative
skintific eyecream,sabrinaas,gatau make kurleb bulan tidak ubah mata mata hitam gede kantung mata kira mungkin begadang melulu gede kantung mata pas tidak begadang gada ubah,negative
skintific eyecream,rinrinrm93,lihat review bilang bagus dg aplikatornya bagus banget mutusin beli sayang tidak ngefek kantung mata mata panda kaya dalam pakai rutin pagi malam,negative
skintific eyecream,resthirismarinip,tarik beli krena aplikatornya geter kan enak mijet mata hehhe tekstur produk gel cream slightly wangi clueless wangi pakai beneran geter aplikatornya tempel kulit ngeratain produk cepat sayang eye creamnya greasy pakai bkin muncul jerawat area aplikasi harap eye cream lokal bikin geternya gin kan asyik hehee,negative
skintific eyecream,mayasatihk,so far ubah enak diaplikasiin pakai rollernya geter malam kadang suka pakai pagi inget moga ubah depan dark circleku parah banget tidak bau kayak tidak ganggu masuk mata tidak perih,negative
skintific eyecream,nellanabilah,beli area mata hitam banget applicatornya tarik getergeternya packaging keren banget tidak pengaruh pakai mungkin bulan rutin efek cuman lembab tidak tarik repurchaseno,negative
some by mi serum,kamila_a19,tarik beli teman hasil bagus pas coba bikin jerawat parah jerawat agak lengket mungkin oil bkin kulit sensitif banget gatau,negative
some by mi serum,73miarmia,pakai keluar jerawat stop penasaran pakai keluar jerawat beli tonernya kesan alus tetep jerawat keluar nambah nambah minggu pakai jerawat mau tahu urus orang penasaran nama purging dokter sp kakak bilang purging tidak mungkin pakai botol tidak baik buang pakai suami jerawat keluar ngalami kaya butuh solusi,negative
some by mi serum,ssyred,terima kasih to this product muka bruntusan parah coba kirain brutusan gara serta jerawat tidak hilang kulit kasar so this serum is not for me cocok banget tonernya tekstur tidak enak kayak oil,negative
some by mi serum,lizzajdyn,tidak cocooook banget muka bintik bintik putih pakai iniserangkaian claim bagus pengaruh wangi wangi kaya warm tidak ganggu banget muka org cocok,negative
some by mi serum,randex,hasil nyobain tonernya cocok ken nyobain serumnyatapi bodoh wkwkw ngeri oy muka kitajadi kepiting rebus jerawat kasi liptint merah banget jual teman geng cocok,negative
some by mi serum,Nayoung,beli makan iklan hufftudh jalan trnyata hasil b bekas jerawat merah lumayan cepat hilang dam bekas jerawat coklat cuman samar doang ngempesin jerawat gede not bad lumayan mantul pakeknya tidak cz exfoliating toner takut over,negative
some by mi serum,Carlabet,beli gara giur review sayang banget tidak cocok produk pakai besok muka minyak jerawat gede tidak berani pakai jual pakai,negative
some by mi serum,__rere,awal nyobain serum muka gatalgatal kira efek terusin pakai numbuh jerawat muka bruntusan jarang make minggu cuman pakai x tonernya cocok wajah jerawat mateng kempes proses butuh dalam cerah kulit wajah,negative
some by mi serum,yamyam,nyoba varian kit acne series kulit oily acne prone bikin minyak tekstur tidak bikin adang kulit yang timbul jerawat komedo merah cuman pakai jerawat aktif calming cegah jerawat tumbuh suka tekstur bikin minyak wajah tidak banget kulit oily mungkin kulit normal to dry cocok kalik yah,negative
some by mi serum,D_Wanda,cobain bareng tonernya hasil bikin bruntusan timbul jerawat tekstur cair agak kental campur minyak aroma enak seger kayak jeruk pas pakai sensasi cekit mungkin ingredients harsh,negative
some by mi serum,Zevrina,korean skincare racun twitter gatau apaapa produk exfo pakek bagus kulit jerawat pakek bikin jerawat cepat hilang bikin cepat tumbuh bikin wajah merahmerah semerahmerahnya alkohol simpul tidak cocok,negative
some by mi serum,Fiony,tidak erti banget sm serum wajah jerawat parah harap banget serum laku ajaib wajah tapiii pakai serum hasil nihil tidak ngefek apa wajah parah minyak wajah greasy parah pokok tidak nyaman banget tidak recommen,negative
some by mi serum,rosadestriana,tidak cocok serum oilnya kocok pakai pas ditemplokin kulit kayak minyak muka tidak cepat nyerep pakenya malam pagi basah minyak kayak cocok kulit dry,negative
some by mi serum,THERE_KAUNANG,tidak cocok oil serum tidak beli pajang muka minyak super banget banyak benerbener tidak suka lihat muka kusem banget kayak habis ngegoreng tidak ekspektasi,negative
some by mi serum,dnnftr,suka tekstur aroma efek lengket coba banget pakenya pakai rangkai trial kit lengket ditungguin tidak rasa serum ngeresap wajah parah semalem coba besok muncul jerawat area tidak muncul jerawat bilang efek awal ngerasa serum tidak cocok wajah mungkin tea tree pakai tidak cocok tea tree,negative
some by mi serum,taleoflevi,i dont know why tidak cocok muka makenya benar hati beli rangkai some by mi cobain tonernya minggu tidak efek adang kulit yang timbul jerawat komedo merah pakai serum malam hari tidak aneh area deket mulut muncul bruntusan kecil merah hampir tidak but its there bikin ganggu bruntusan rada gatal kompres aloe vera gel bolak tidak salah kayak udah ikutin atur pakai kocok done ambil tetes maks tetes done gosok tangan tap tap wajah pelan done store in fridge done too sedih banget harap cocok rangkai sbm lanjur in love tonernya repurchase tidak untung beli trial kit,negative
